ci95_high,ci95_low,layer,mean,median,metric,model_variant,seed_n,std,task_family
0.9511338472366333,0.9232462644577026,3,0.9376825094223022,0.9396243680457366,candidate_novelty,baseline,5,0.017844420792288877,minimum
6.87729024887085,5.627158164978027,3,6.24011754989624,6.607685002835344,candidate_update_norm,baseline,5,0.8044155050861383,minimum
6.87729024887085,5.627157688140869,3,6.24011754989624,6.607685002835344,effective_displacement,baseline,5,0.8044155033678396,minimum
6.853075981140137,5.627158164978027,3,6.24011754989624,6.607685002835344,effective_update_norm,baseline,5,0.8044155050861383,minimum
0.5291345715522766,0.4279729723930359,3,0.4791683256626129,0.5118160461730296,relative_update_norm,baseline,5,0.06566800844170805,minimum
0.9284576177597046,0.9071151614189148,3,0.9176644086837769,0.9108944629678631,representation_direction_cosine,baseline,5,0.013757993594819946,minimum
13.496122360229492,12.87144947052002,3,13.17729377746582,13.293737402056703,residual_norm,baseline,5,0.41081551693230833,minimum
2.896787643432617,2.6089324951171875,0,2.757972002029419,2.753706685134343,attention_entropy,baseline,5,0.17541457217425926,sum_mod_10
0.17723627388477325,0.12679025530815125,0,0.1518706977367401,0.15353076501439014,attention_evidence_mass,baseline,5,0.03324069674247995,sum_mod_10
-0.23235221207141876,-0.2757740020751953,0,-0.2584783434867859,-0.2717300110629627,candidate_cosine,baseline,5,0.029982038997619677,sum_mod_10
0.28805848956108093,0.26101797819137573,0,0.2729492783546448,0.2684933852131774,candidate_dominance,baseline,5,0.0182714036826711,sum_mod_10
0.9316297769546509,0.903952419757843,0,0.9136020541191101,0.9049465251820428,candidate_novelty,baseline,5,0.01994980224680835,sum_mod_10
4.506527900695801,3.996258497238159,0,4.245615005493164,4.2059403861441265,candidate_update_norm,baseline,5,0.3351099676941532,sum_mod_10
4.506527900695801,3.996258497238159,0,4.245615005493164,4.205940351253602,effective_displacement,baseline,5,0.3351099484879696,sum_mod_10
4.506527900695801,4.011900424957275,0,4.245615005493164,4.2059403861441265,effective_update_norm,baseline,5,0.3351099676941532,sum_mod_10
0.4152830243110657,0.3635103404521942,0,0.38527795672416687,0.3772132916421425,relative_update_norm,baseline,5,0.03411531807856121,sum_mod_10
0.9263507723808289,0.9074118137359619,0,0.9182652235031128,0.9193600823239583,representation_direction_cosine,baseline,5,0.012804907921278651,sum_mod_10
11.353564262390137,10.9732084274292,0,11.163385391235352,11.261838470186506,residual_norm,baseline,5,0.2531303843707908,sum_mod_10
2.891258716583252,2.6312012672424316,1,2.7620086669921875,2.866781253899847,attention_entropy,baseline,5,0.17485937166906185,sum_mod_10
0.1973310261964798,0.11598511040210724,1,0.1583603024482727,0.1728736819078525,attention_evidence_mass,baseline,5,0.05375390797846637,sum_mod_10
