layer_i,layer_j,matrix,model_variant,run_id,seed,source_experiment,task_family,token_scope,value
0,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.4218081533908844
0,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.14159157872200012
0,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,-0.005885675083845854
1,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.4218081533908844
1,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
1,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.11181990057229996
1,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,-0.06973031908273697
2,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.14159157872200012
2,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.11181990057229996
2,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
2,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.3518868088722229
3,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,-0.005885675083845854
3,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,-0.06973031908273697
3,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.3518868088722229
3,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
0,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.0
0,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.15296967327594757
0,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.2266911119222641
0,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.2899710237979889
1,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.15296967327594757
1,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.0
1,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.232666477560997
1,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.30793774127960205
2,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.2266911119222641
2,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.232666477560997
2,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.0
2,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.17169015109539032
3,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.2899710237979889
3,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.30793774127960205
3,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.17169015109539032
3,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.0
0,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
0,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.9020742774009705
0,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.7774226069450378
0,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.26692432165145874
1,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.90207439661026
1,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
1,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.916792631149292
1,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.3601929247379303
2,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.7774223685264587
2,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.9167922735214233
2,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
2,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.42840883135795593
3,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.26692432165145874
3,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.36019301414489746
3,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.42840883135795593
3,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
0,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
0,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.38403716683387756
0,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.16293413937091827
0,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.25449344515800476
1,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.3840370774269104
1,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
1,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.09586571156978607
1,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.1896640658378601
2,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.16293413937091827
2,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.09586571156978607
2,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
2,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.7608652710914612
3,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.25449344515800476
3,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.1896640658378601
3,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.7608653903007507
3,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
0,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.000000238418579
0,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.8602902293205261
0,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.6657106280326843
0,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.2118990272283554
1,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.8602902293205261
1,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0000001192092896
1,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.8161827921867371
1,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.32854780554771423
2,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.6657106280326843
2,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.8161827921867371
2,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0000001192092896
2,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.39997202157974243
3,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.2118990272283554
3,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.32854780554771423
3,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.39997202157974243
3,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
0,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0000001192092896
0,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.18199723958969116
0,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.09259847551584244
0,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.14739473164081573
1,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.18199723958969116
1,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0000001192092896
1,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.011322169564664364
1,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.05058465898036957
2,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.09259847551584244
2,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.011322169564664364
2,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.9999997615814209
2,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.7796862125396729
3,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.14739473164081573
3,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.05058465898036957
3,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.7796862125396729
3,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0000001192092896
0,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
0,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8472246527671814
0,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6327274441719055
0,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.49583086371421814
1,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8472246527671814
1,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
1,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8277844786643982
1,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6907525062561035
2,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6327274441719055
2,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8277844786643982
2,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
2,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8576521277427673
3,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.49583086371421814
3,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6907525062561035
3,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8576521277427673
3,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
0,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
0,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.23752795159816742
0,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.1543959379196167
0,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.17274852097034454
1,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.23752795159816742
1,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
1,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.1778157353401184
1,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.2687853276729584
2,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.1543959379196167
2,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.1778157353401184
2,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
2,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.3509696424007416
3,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.17274852097034454
3,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.2687853276729584
3,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.3509696424007416
3,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
0,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.0
0,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.19972077012062073
0,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.23085620999336243
0,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.22865967452526093
1,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.19972077012062073
1,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.0
1,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.219505175948143
1,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.19593390822410583
2,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.23085620999336243
2,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.219505175948143
2,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.0
2,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.17431634664535522
3,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.22865967452526093
3,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.19593390822410583
3,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.17431634664535522
3,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.0
0,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
0,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.911151647567749
0,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6690513491630554
0,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.4904657304286957
1,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.9111517667770386
1,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
1,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8246718049049377
1,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6452281475067139
2,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6690513491630554
2,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8246715068817139
2,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
2,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.7629697918891907
3,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.49046576023101807
3,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6452282667160034
3,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.7629697918891907
3,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
0,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
0,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.35090234875679016
0,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.1856347620487213
0,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.3472369611263275
1,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.3509023189544678
1,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
1,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.0943792313337326
1,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.20255617797374725
2,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.1856347918510437
2,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.09437921643257141
2,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
2,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.3463212549686432
3,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.34723708033561707
3,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.20255617797374725
3,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.34632107615470886
3,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0
0,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0000003576278687
0,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8721671104431152
0,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6469799876213074
0,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.4293533265590668
1,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8721671104431152
1,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0000001192092896
1,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8156700134277344
1,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6153166890144348
2,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6469799876213074
2,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.8156700134277344
2,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,1.0000001192092896
2,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.7828913927078247
3,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.4293533265590668
3,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.6153166890144348
3,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,sum_mod_10,final_nonpadding,0.7828913927078247
