component,layer_i,layer_j,matrix,model_variant,run_id,seed,task_family,value
sa,0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.9999994039535522
sa,0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8022005558013916
sa,0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.44596177339553833
sa,0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.21719075739383698
sa,1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8022005558013916
sa,1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0000001192092896
sa,1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.6539496183395386
sa,1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3971840739250183
sa,2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.44596177339553833
sa,2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.6539496183395386
sa,2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0000001192092896
sa,2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8130792379379272
sa,3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.21719075739383698
sa,3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3971840739250183
sa,3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8130792379379272
sa,3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.9999999403953552
sa,0,0,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
sa,0,1,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.05080224573612213
sa,0,2,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.037948597222566605
sa,0,3,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.15579000115394592
sa,1,0,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.05080224573612213
sa,1,1,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.9999998211860657
sa,1,2,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.2720568776130676
sa,1,3,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.15420062839984894
sa,2,0,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.037948597222566605
sa,2,1,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.2720568776130676
sa,2,2,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.9999999403953552
sa,2,3,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.2195635885000229
sa,3,0,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.15579000115394592
sa,3,1,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.15420062839984894
sa,3,2,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.2195635885000229
sa,3,3,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.000000238418579
ff,0,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,0,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8000600337982178
ff,0,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.5597538352012634
ff,0,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.4349574148654938
ff,1,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8000600337982178
ff,1,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,1,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8211302161216736
ff,1,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.693585991859436
ff,2,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.5597538352012634
ff,2,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8211302161216736
ff,2,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,2,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8985040187835693
ff,3,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.4349574148654938
ff,3,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.693585991859436
ff,3,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8985040187835693
ff,3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,0,0,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,0,1,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3552459180355072
ff,0,2,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3167404532432556
ff,0,3,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3381626009941101
ff,1,0,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3552459180355072
ff,1,1,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,1,2,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.27376025915145874
ff,1,3,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.34060806035995483
ff,2,0,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3167404532432556
ff,2,1,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.27376025915145874
ff,2,2,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,2,3,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3923432528972626
ff,3,0,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3381626009941101
ff,3,1,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.34060806035995483
ff,3,2,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3923432528972626
ff,3,3,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.0
ff,0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.17229494452476501
ff,0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.18687985837459564
ff,0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.1752225011587143
ff,1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.17229494452476501
ff,1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.0
ff,1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.19896623492240906
ff,1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.16389624774456024
ff,2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.18687985837459564
ff,2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.19896623492240906
ff,2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.0
ff,2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.15626810491085052
ff,3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.1752225011587143
ff,3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.16389624774456024
ff,3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.15626810491085052
ff,3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.0
ff,0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.6933046579360962
ff,0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.4690926969051361
ff,0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.33667436242103577
ff,1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.693304717540741
ff,1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.888465166091919
ff,1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.7268515229225159
ff,2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.4690926969051361
ff,2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8884649872779846
ff,2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8809913396835327
ff,3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3366742432117462
ff,3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.7268515229225159
ff,3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8809913396835327
ff,3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,0,0,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,0,1,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.40057405829429626
ff,0,2,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.2617165148258209
ff,0,3,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.10462132841348648
ff,1,0,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.4005739688873291
ff,1,1,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,1,2,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.543991208076477
ff,1,3,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.408058226108551
ff,2,0,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.2617166042327881
ff,2,1,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.543991208076477
ff,2,2,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,2,3,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.5961885452270508
ff,3,0,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.10462134331464767
ff,3,1,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.4080583453178406
ff,3,2,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.5961883664131165
ff,3,3,update_cka,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0000001192092896
ff,0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.6624144315719604
ff,0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.4008047878742218
ff,0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.25775235891342163
ff,1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.6624144315719604
ff,1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.9999998807907104
ff,1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8205244541168213
ff,1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.6471247673034668
ff,2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.4008047878742218
ff,2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8205244541168213
ff,2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.9999999403953552
ff,2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8610784411430359
ff,3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.25775235891342163
ff,3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.6471247673034668
ff,3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.8610784411430359
ff,3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0000001192092896
ff,0,0,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.000000238418579
ff,0,1,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.302474707365036
ff,0,2,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.34927669167518616
ff,0,3,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.07346545159816742
ff,1,0,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.302474707365036
ff,1,1,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0000001192092896
ff,1,2,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3743315637111664
ff,1,3,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.38092663884162903
ff,2,0,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.34927669167518616
ff,2,1,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.3743315637111664
ff,2,2,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0
ff,2,3,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.5125696063041687
ff,3,0,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.07346545159816742
ff,3,1,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.38092663884162903
ff,3,2,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,0.5125696063041687
ff,3,3,update_rsa,baseline,cycleA-e1-baseline-seed-55,55,minimum,1.0000001192092896
sa,0,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,0,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8390276432037354
sa,0,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.6588955521583557
sa,0,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.47903579473495483
sa,1,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8390276432037354
sa,1,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,1,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8790232539176941
sa,1,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.7366278767585754
sa,2,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.6588955521583557
sa,2,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8790232539176941
sa,2,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,2,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8959185481071472
sa,3,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.47903579473495483
sa,3,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.7366278767585754
sa,3,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8959185481071472
sa,3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,0,0,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,0,1,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.09861394017934799
sa,0,2,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.13027217984199524
sa,0,3,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.0946880355477333
sa,1,0,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.09861394017934799
sa,1,1,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,1,2,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.09782793372869492
sa,1,3,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.09719999134540558
sa,2,0,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.13027217984199524
sa,2,1,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.09782793372869492
sa,2,2,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,2,3,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.20975521206855774
sa,3,0,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.0946880355477333
sa,3,1,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.09719999134540558
sa,3,2,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.20975521206855774
sa,3,3,update_cosine,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.0
sa,0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.24232667684555054
sa,0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.2413455694913864
sa,0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.23255278170108795
sa,1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.24232667684555054
sa,1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.0
sa,1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.24274027347564697
sa,1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.21644748747348785
sa,2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.2413455694913864
sa,2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.24274027347564697
sa,2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.0
sa,2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.19968414306640625
sa,3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.23255278170108795
sa,3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.21644748747348785
sa,3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.19968414306640625
sa,3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.0
sa,0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.935725748538971
sa,0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.7791095972061157
sa,0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.6125165820121765
sa,1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.9357255101203918
sa,1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8730835318565369
sa,1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.7147186994552612
sa,2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.7791097164154053
sa,2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8730836510658264
sa,2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8976544737815857
sa,3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.6125166416168213
sa,3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.7147188186645508
sa,3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.89765465259552
sa,3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,0,0,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,0,1,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.10763958096504211
sa,0,2,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.18367449939250946
sa,0,3,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.2780250310897827
sa,1,0,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.1076396033167839
sa,1,1,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,1,2,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.2856665253639221
sa,1,3,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.11353006958961487
sa,2,0,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.18367446959018707
sa,2,1,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.2856665253639221
sa,2,2,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,2,3,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.21723918616771698
sa,3,0,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.27802491188049316
sa,3,1,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.11353006958961487
sa,3,2,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.2172391563653946
sa,3,3,update_cka,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,1.0
sa,0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.999999463558197
sa,0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8909251093864441
sa,0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.6840823888778687
sa,0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.5188043117523193
sa,1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.8909251093864441
sa,1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-55,55,sum_mod_10,0.9999998807907104
