correct_partition,layer,mean,median,metric,model_variant,n,run_id,seed,std,task_family,token_bin
False,2,0.7460108038990997,0.7562127113342285,combined_vs_sum_norm,baseline,43,cycleA-e1-baseline-seed-22,22,0.050888038703458045,maximum,4
True,2,4.112280503029131,3.4541126489639282,attention_update_norm,baseline,262,cycleA-e1-baseline-seed-22,22,1.8523362539060426,maximum,4
True,2,0.33346631104937036,0.2871187627315521,attention_relative_update_norm,baseline,262,cycleA-e1-baseline-seed-22,22,0.1428609570342993,maximum,4
True,2,0.038497956028876415,0.037114471197128296,attention_state_update_cosine,baseline,262,cycleA-e1-baseline-seed-22,22,0.1318911482210338,maximum,4
True,2,0.9811890266323817,0.990475207567215,attention_novelty,baseline,262,cycleA-e1-baseline-seed-22,22,0.02575869600264339,maximum,4
True,2,0.24265492625022664,0.22307083755731583,attention_dominance,baseline,262,cycleA-e1-baseline-seed-22,22,0.07045768799106775,maximum,4
True,2,2.4985681963330917,2.3952492475509644,ff_update_norm,baseline,262,cycleA-e1-baseline-seed-22,22,0.40445419936902716,maximum,4
True,2,0.18924741225160716,0.1894555166363716,ff_relative_update_norm,baseline,262,cycleA-e1-baseline-seed-22,22,0.02544998233417829,maximum,4
True,2,0.1042458001481554,0.11430779844522476,ff_state_update_cosine,baseline,262,cycleA-e1-baseline-seed-22,22,0.1292780910074087,maximum,4
True,2,0.9724837789553722,0.9837286174297333,ff_novelty,baseline,262,cycleA-e1-baseline-seed-22,22,0.03296100344804869,maximum,4
True,2,0.1587489409130493,0.15927919745445251,ff_dominance,baseline,262,cycleA-e1-baseline-seed-22,22,0.017978399202549546,maximum,4
True,2,0.12983427114272847,0.12180856242775917,attention_ff_cosine,baseline,262,cycleA-e1-baseline-seed-22,22,0.1914794625578123,maximum,4
True,2,0.23537207036527968,0.23733386397361755,attention_ff_cancellation,baseline,262,cycleA-e1-baseline-seed-22,22,0.06813498236392934,maximum,4
True,2,5.162905436435729,4.33278751373291,combined_update_norm,baseline,262,cycleA-e1-baseline-seed-22,22,2.1536996062562115,maximum,4
True,2,0.7646279296347203,0.7626661360263824,combined_vs_sum_norm,baseline,262,cycleA-e1-baseline-seed-22,22,0.06813498236392934,maximum,4
False,2,3.539204145999665,3.234438180923462,attention_update_norm,baseline,47,cycleA-e1-baseline-seed-22,22,1.3615996403063708,maximum,5
False,2,0.29647655880197565,0.27408406138420105,attention_relative_update_norm,baseline,47,cycleA-e1-baseline-seed-22,22,0.11949580894065114,maximum,5
False,2,0.03006905919693886,0.029997393488883972,attention_state_update_cosine,baseline,47,cycleA-e1-baseline-seed-22,22,0.17018915886281505,maximum,5
False,2,0.970747765074385,0.9831212162971497,attention_novelty,baseline,47,cycleA-e1-baseline-seed-22,22,0.03020471163865123,maximum,5
False,2,0.22347275595715704,0.21512243151664734,attention_dominance,baseline,47,cycleA-e1-baseline-seed-22,22,0.058712154150681595,maximum,5
False,2,2.5239855685132615,2.516889810562134,ff_update_norm,baseline,47,cycleA-e1-baseline-seed-22,22,0.32018115762779153,maximum,5
False,2,0.2014083057007891,0.20168252289295197,ff_relative_update_norm,baseline,47,cycleA-e1-baseline-seed-22,22,0.03517748454227184,maximum,5
False,2,0.08443057727306447,0.10365190356969833,ff_state_update_cosine,baseline,47,cycleA-e1-baseline-seed-22,22,0.08958768249685825,maximum,5
False,2,0.9850162876413223,0.9892562627792358,ff_novelty,baseline,47,cycleA-e1-baseline-seed-22,22,0.01575082340971084,maximum,5
False,2,0.1669487533100108,0.16783344745635986,ff_dominance,baseline,47,cycleA-e1-baseline-seed-22,22,0.024254934795142815,maximum,5
False,2,0.10217137828944846,0.13864222168922424,attention_ff_cosine,baseline,47,cycleA-e1-baseline-seed-22,22,0.1502878311920563,maximum,5
False,2,0.24821106043267757,0.23405557870864868,attention_ff_cancellation,baseline,47,cycleA-e1-baseline-seed-22,22,0.05545628009397459,maximum,5
False,2,4.60389277782846,4.285463809967041,combined_update_norm,baseline,47,cycleA-e1-baseline-seed-22,22,1.4367936798477063,maximum,5
False,2,0.7517889395673224,0.7659444212913513,combined_vs_sum_norm,baseline,47,cycleA-e1-baseline-seed-22,22,0.055456280093974596,maximum,5
True,2,4.371047673953904,3.4630047082901,attention_update_norm,baseline,288,cycleA-e1-baseline-seed-22,22,2.347289245318283,maximum,5
True,2,0.36204136644179624,0.29547278583049774,attention_relative_update_norm,baseline,288,cycleA-e1-baseline-seed-22,22,0.19660253818978593,maximum,5
True,2,0.04732369723367608,0.044599032029509544,attention_state_update_cosine,baseline,288,cycleA-e1-baseline-seed-22,22,0.15123444867802688,maximum,5
True,2,0.9749680273234844,0.9868665635585785,attention_novelty,baseline,288,cycleA-e1-baseline-seed-22,22,0.03089774382122083,maximum,5
True,2,0.2532603214494884,0.22808095067739487,attention_dominance,baseline,288,cycleA-e1-baseline-seed-22,22,0.08839825425790983,maximum,5
True,2,2.6240009085999594,2.5365301370620728,ff_update_norm,baseline,288,cycleA-e1-baseline-seed-22,22,0.47777306306582634,maximum,5
True,2,0.1981867970381346,0.19702070951461792,ff_relative_update_norm,baseline,288,cycleA-e1-baseline-seed-22,22,0.032123158488512646,maximum,5
True,2,0.10211662379636739,0.10027298703789711,ff_state_update_cosine,baseline,288,cycleA-e1-baseline-seed-22,22,0.14185240128135695,maximum,5
True,2,0.969519959969653,0.9859510362148285,ff_novelty,baseline,288,cycleA-e1-baseline-seed-22,22,0.042679098951969356,maximum,5
True,2,0.16481135511356923,0.16459256410598755,ff_dominance,baseline,288,cycleA-e1-baseline-seed-22,22,0.02225480812441115,maximum,5
True,2,0.17434601624780852,0.16028501093387604,attention_ff_cosine,baseline,288,cycleA-e1-baseline-seed-22,22,0.2062775617324911,maximum,5
True,2,0.22292667399677965,0.2240583598613739,attention_ff_cancellation,baseline,288,cycleA-e1-baseline-seed-22,22,0.0740267247034876,maximum,5
True,2,5.583128350476424,4.528470754623413,combined_update_norm,baseline,288,cycleA-e1-baseline-seed-22,22,2.719505011317693,maximum,5
True,2,0.7770733260032203,0.7759416401386261,combined_vs_sum_norm,baseline,288,cycleA-e1-baseline-seed-22,22,0.0740267247034876,maximum,5
False,2,3.277768010316893,2.9779016971588135,attention_update_norm,baseline,43,cycleA-e1-baseline-seed-22,22,1.2086343528908396,maximum,6
False,2,0.27539016722246656,0.2599475681781769,attention_relative_update_norm,baseline,43,cycleA-e1-baseline-seed-22,22,0.10623849615829292,maximum,6
False,2,-0.012850647229094838,-0.04372645914554596,attention_state_update_cosine,baseline,43,cycleA-e1-baseline-seed-22,22,0.15595127274439793,maximum,6
False,2,0.9760796635649925,0.9884845614433289,attention_novelty,baseline,43,cycleA-e1-baseline-seed-22,22,0.03414763987567686,maximum,6
False,2,0.21147748966549718,0.20631617307662964,attention_dominance,baseline,43,cycleA-e1-baseline-seed-22,22,0.05525269952632553,maximum,6
False,2,2.382598962894706,2.357548475265503,ff_update_norm,baseline,43,cycleA-e1-baseline-seed-22,22,0.34742603544596695,maximum,6
False,2,0.1911144000153209,0.19394491612911224,ff_relative_update_norm,baseline,43,cycleA-e1-baseline-seed-22,22,0.02244418790234652,maximum,6
False,2,0.05943841877025227,0.0840228870511055,ff_state_update_cosine,baseline,43,cycleA-e1-baseline-seed-22,22,0.14057406317181545,maximum,6
False,2,0.9771655687066012,0.9833263158798218,ff_novelty,baseline,43,cycleA-e1-baseline-seed-22,22,0.025357743684051096,maximum,6
False,2,0.1601600730141928,0.16244041919708252,ff_dominance,baseline,43,cycleA-e1-baseline-seed-22,22,0.015761355691935187,maximum,6
False,2,0.06592836326291394,0.045025184750556946,attention_ff_cosine,baseline,43,cycleA-e1-baseline-seed-22,22,0.17393488316718897,maximum,6
False,2,0.26298597385716993,0.2743915319442749,attention_ff_cancellation,baseline,43,cycleA-e1-baseline-seed-22,22,0.06197586888877598,maximum,6
False,2,4.225546132686526,3.8177742958068848,combined_update_norm,baseline,43,cycleA-e1-baseline-seed-22,22,1.4259772335765855,maximum,6
False,2,0.7370140261428301,0.7256084680557251,combined_vs_sum_norm,baseline,43,cycleA-e1-baseline-seed-22,22,0.06197586888877598,maximum,6
True,2,4.147948463008089,3.401740789413452,attention_update_norm,baseline,265,cycleA-e1-baseline-seed-22,22,2.143518520163752,maximum,6
True,2,0.3525287165956677,0.2943703532218933,attention_relative_update_norm,baseline,265,cycleA-e1-baseline-seed-22,22,0.17025640808655715,maximum,6
True,2,-0.0010507746371177008,0.00624065101146698,attention_state_update_cosine,baseline,265,cycleA-e1-baseline-seed-22,22,0.14891455911079543,maximum,6
True,2,0.9779070316620593,0.9909089803695679,attention_novelty,baseline,265,cycleA-e1-baseline-seed-22,22,0.030657383104656794,maximum,6
True,2,0.25089710759666733,0.22742359340190887,attention_dominance,baseline,265,cycleA-e1-baseline-seed-22,22,0.07852003956260477,maximum,6
True,2,2.556133390372654,2.461061954498291,ff_update_norm,baseline,265,cycleA-e1-baseline-seed-22,22,0.4578557839434102,maximum,6
True,2,0.20382714552699394,0.2007702738046646,ff_relative_update_norm,baseline,265,cycleA-e1-baseline-seed-22,22,0.029085232373857153,maximum,6
True,2,0.07959772451376577,0.07130682468414307,ff_state_update_cosine,baseline,265,cycleA-e1-baseline-seed-22,22,0.16324437099041617,maximum,6
True,2,0.9671160392041477,0.9830676913261414,ff_novelty,baseline,265,cycleA-e1-baseline-seed-22,22,0.03982245783504803,maximum,6
True,2,0.16883956953039708,0.1672012358903885,ff_dominance,baseline,265,cycleA-e1-baseline-seed-22,22,0.019802065368368905,maximum,6
True,2,0.11636586766338573,0.09563051164150238,attention_ff_cosine,baseline,265,cycleA-e1-baseline-seed-22,22,0.21766164500510016,maximum,6
True,2,0.24227512040228213,0.24822616577148438,attention_ff_cancellation,baseline,265,cycleA-e1-baseline-seed-22,22,0.07709934975600344,maximum,6
True,2,5.221524552579196,4.361795902252197,combined_update_norm,baseline,265,cycleA-e1-baseline-seed-22,22,2.516615811625459,maximum,6
True,2,0.7577248795977178,0.7517738342285156,combined_vs_sum_norm,baseline,265,cycleA-e1-baseline-seed-22,22,0.07709934975600344,maximum,6
False,2,3.1412695335305254,2.892116665840149,attention_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.9733963934182723,maximum,7
False,2,0.2693589883654014,0.25613920390605927,attention_relative_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.08476943802787572,maximum,7
False,2,-0.021177259962195934,-0.04887343756854534,attention_state_update_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.117102767897445,maximum,7
False,2,0.9861365725164828,0.9946483373641968,attention_novelty,baseline,46,cycleA-e1-baseline-seed-22,22,0.020218600641239894,maximum,7
False,2,0.20923881427101468,0.20390988141298294,attention_dominance,baseline,46,cycleA-e1-baseline-seed-22,22,0.04561491803025164,maximum,7
False,2,2.5317663472631704,2.3981010913848877,ff_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.42582804569416266,maximum,7
False,2,0.20977413816296536,0.20592908561229706,ff_relative_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.033542155499579146,maximum,7
False,2,0.007161086830108062,0.014992444775998592,ff_state_update_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.13625315397091095,maximum,7
False,2,0.9817873796691066,0.9915041327476501,ff_novelty,baseline,46,cycleA-e1-baseline-seed-22,22,0.023687581227028267,maximum,7
False,2,0.17278265985457794,0.1707620620727539,ff_dominance,baseline,46,cycleA-e1-baseline-seed-22,22,0.022750784785939372,maximum,7
False,2,0.023524577526942543,0.020632099360227585,attention_ff_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.12780984140830154,maximum,7
False,2,0.27964704969654913,0.28148236870765686,attention_ff_cancellation,baseline,46,cycleA-e1-baseline-seed-22,22,0.04718672088798716,maximum,7
False,2,4.117917641349461,3.777741312980652,combined_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,1.1541989257275262,maximum,7
False,2,0.7203529503034509,0.7185176312923431,combined_vs_sum_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.04718672088798716,maximum,7
True,2,4.315044142197872,3.3477810621261597,attention_update_norm,baseline,276,cycleA-e1-baseline-seed-22,22,2.444498233085034,maximum,7
True,2,0.3717046855152517,0.2956778556108475,attention_relative_update_norm,baseline,276,cycleA-e1-baseline-seed-22,22,0.20196414052484107,maximum,7
True,2,0.02928945344224896,0.019710710272192955,attention_state_update_cosine,baseline,276,cycleA-e1-baseline-seed-22,22,0.12998741820194462,maximum,7
True,2,0.9823066199171371,0.9935261607170105,attention_novelty,baseline,276,cycleA-e1-baseline-seed-22,22,0.025300843054363777,maximum,7
True,2,0.25800363778852037,0.2282032072544098,attention_dominance,baseline,276,cycleA-e1-baseline-seed-22,22,0.08955426396167628,maximum,7
True,2,2.6350936725519705,2.5483577251434326,ff_update_norm,baseline,276,cycleA-e1-baseline-seed-22,22,0.5365281781058163,maximum,7
True,2,0.2081872291215088,0.20376475155353546,ff_relative_update_norm,baseline,276,cycleA-e1-baseline-seed-22,22,0.035806116289523265,maximum,7
True,2,0.06787146555354306,0.05323006026446819,ff_state_update_cosine,baseline,276,cycleA-e1-baseline-seed-22,22,0.15809285720836672,maximum,7
True,2,0.9704906661873278,0.9865437150001526,ff_novelty,baseline,276,cycleA-e1-baseline-seed-22,22,0.042166000608652325,maximum,7
True,2,0.1716011295877937,0.16927289962768555,ff_dominance,baseline,276,cycleA-e1-baseline-seed-22,22,0.0241492977321914,maximum,7
True,2,0.11988635720901084,0.08481621742248535,attention_ff_cosine,baseline,276,cycleA-e1-baseline-seed-22,22,0.20996266971908797,maximum,7
True,2,0.2407268125941788,0.2533496916294098,attention_ff_cancellation,baseline,276,cycleA-e1-baseline-seed-22,22,0.0754849098861964,maximum,7
True,2,5.44297584761744,4.3428263664245605,combined_update_norm,baseline,276,cycleA-e1-baseline-seed-22,22,2.848655834844869,maximum,7
True,2,0.7592731874058212,0.7466503083705902,combined_vs_sum_norm,baseline,276,cycleA-e1-baseline-seed-22,22,0.0754849098861964,maximum,7
False,2,3.111587666946909,2.9486682415008545,attention_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.803568127429657,maximum,8
False,2,0.2640353943342748,0.2501121908426285,attention_relative_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.0737586944726454,maximum,8
False,2,0.018296089104336243,0.025637682527303696,attention_state_update_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.1656812086614318,maximum,8
False,2,0.972811732603156,0.986482173204422,attention_novelty,baseline,46,cycleA-e1-baseline-seed-22,22,0.02983686310215142,maximum,8
False,2,0.20636717602610588,0.2000717967748642,attention_dominance,baseline,46,cycleA-e1-baseline-seed-22,22,0.04423063105087433,maximum,8
False,2,2.4652795325154844,2.491559147834778,ff_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.45820595920469415,maximum,8
False,2,0.2001453693146291,0.1984878033399582,ff_relative_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.03815625787221116,maximum,8
False,2,0.0837867557597549,0.08710794523358345,ff_state_update_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.1362751271620848,maximum,8
False,2,0.9748125840788302,0.9895481169223785,ff_novelty,baseline,46,cycleA-e1-baseline-seed-22,22,0.03536922001186242,maximum,8
False,2,0.16594699170926344,0.16561030596494675,ff_dominance,baseline,46,cycleA-e1-baseline-seed-22,22,0.026403567995500386,maximum,8
False,2,0.15506524090533672,0.1612430214881897,attention_ff_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.1146609199979889,maximum,8
False,2,0.23131911391797272,0.23314404487609863,attention_ff_cancellation,baseline,46,cycleA-e1-baseline-seed-22,22,0.03639866443393022,maximum,8
False,2,4.3084409133247705,4.179924726486206,combined_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.8938012074733238,maximum,8
False,2,0.7686808860820272,0.7668559551239014,combined_vs_sum_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.03639866443393022,maximum,8
True,2,4.424577703544809,3.638256072998047,attention_update_norm,baseline,277,cycleA-e1-baseline-seed-22,22,2.2698374564164765,maximum,8
True,2,0.38020976113713606,0.31839892268180847,attention_relative_update_norm,baseline,277,cycleA-e1-baseline-seed-22,22,0.18639890652678687,maximum,8
True,2,0.04700921760327334,0.053207576274871826,attention_state_update_cosine,baseline,277,cycleA-e1-baseline-seed-22,22,0.1398574341540135,maximum,8
True,2,0.9783006486909914,0.9902706146240234,attention_novelty,baseline,277,cycleA-e1-baseline-seed-22,22,0.02712333297792581,maximum,8
True,2,0.26431567735620354,0.2415042221546173,attention_dominance,baseline,277,cycleA-e1-baseline-seed-22,22,0.08410285222840239,maximum,8
True,2,2.595637438960024,2.497098445892334,ff_update_norm,baseline,277,cycleA-e1-baseline-seed-22,22,0.5602785093850278,maximum,8
True,2,0.20324362674559926,0.2027355134487152,ff_relative_update_norm,baseline,277,cycleA-e1-baseline-seed-22,22,0.03482911422374679,maximum,8
True,2,0.08748326594487424,0.08140382170677185,ff_state_update_cosine,baseline,277,cycleA-e1-baseline-seed-22,22,0.17192565947914104,maximum,8
True,2,0.9628949556970424,0.9832959771156311,ff_novelty,baseline,277,cycleA-e1-baseline-seed-22,22,0.05197633245963272,maximum,8
True,2,0.1682218096424096,0.16856200993061066,ff_dominance,baseline,277,cycleA-e1-baseline-seed-22,22,0.023984896858044762,maximum,8
True,2,0.18291561240296716,0.1701170653104782,attention_ff_cosine,baseline,277,cycleA-e1-baseline-seed-22,22,0.1928742141697881,maximum,8
True,2,0.21648284609997745,0.22085624933242798,attention_ff_cancellation,baseline,277,cycleA-e1-baseline-seed-22,22,0.06759186934724896,maximum,8
True,2,5.633487173796561,4.737875461578369,combined_update_norm,baseline,277,cycleA-e1-baseline-seed-22,22,2.625894404615278,maximum,8
True,2,0.7835171539000225,0.779143750667572,combined_vs_sum_norm,baseline,277,cycleA-e1-baseline-seed-22,22,0.06759186934724896,maximum,8
False,2,3.8858816430375382,3.3338193893432617,attention_update_norm,baseline,37,cycleA-e1-baseline-seed-22,22,1.8428631501684498,maximum,9
False,2,0.3721976115091427,0.304207444190979,attention_relative_update_norm,baseline,37,cycleA-e1-baseline-seed-22,22,0.20901401086958254,maximum,9
False,2,0.029371369680440105,0.028247840702533722,attention_state_update_cosine,baseline,37,cycleA-e1-baseline-seed-22,22,0.14976023932812407,maximum,9
False,2,0.9773153630462853,0.9936631321907043,attention_novelty,baseline,37,cycleA-e1-baseline-seed-22,22,0.02942960806676606,maximum,9
False,2,0.25871015924054225,0.23325081169605255,attention_dominance,baseline,37,cycleA-e1-baseline-seed-22,22,0.08714771101806074,maximum,9
False,2,2.7193899992349984,2.661790609359741,ff_update_norm,baseline,37,cycleA-e1-baseline-seed-22,22,0.545000975279968,maximum,9
False,2,0.23888701965679993,0.21190348267555237,ff_relative_update_norm,baseline,37,cycleA-e1-baseline-seed-22,22,0.07298998166456007,maximum,9
False,2,0.024616120836219273,-0.02591893821954727,ff_state_update_cosine,baseline,37,cycleA-e1-baseline-seed-22,22,0.13919465703185654,maximum,9
False,2,0.9805425486049136,0.9890627264976501,ff_novelty,baseline,37,cycleA-e1-baseline-seed-22,22,0.024790729494211874,maximum,9
False,2,0.19026888061214137,0.17485177516937256,ff_dominance,baseline,37,cycleA-e1-baseline-seed-22,22,0.04464729058307763,maximum,9
False,2,0.10297448077314608,0.10346028953790665,attention_ff_cosine,baseline,37,cycleA-e1-baseline-seed-22,22,0.12356085328549095,maximum,9
False,2,0.2477013049898921,0.25343018770217896,attention_ff_cancellation,baseline,37,cycleA-e1-baseline-seed-22,22,0.045359296663126845,maximum,9
False,2,5.03231852763408,4.456481456756592,combined_update_norm,baseline,37,cycleA-e1-baseline-seed-22,22,2.0447700783395093,maximum,9
False,2,0.7522986950101079,0.746569812297821,combined_vs_sum_norm,baseline,37,cycleA-e1-baseline-seed-22,22,0.045359296663126845,maximum,9
True,2,5.37276247246512,3.8284857273101807,attention_update_norm,baseline,232,cycleA-e1-baseline-seed-22,22,3.27209554936122,maximum,9
True,2,0.4982979241758585,0.3375389277935028,attention_relative_update_norm,baseline,232,cycleA-e1-baseline-seed-22,22,0.345888736088512,maximum,9
True,2,0.0875457400207183,0.0830334760248661,attention_state_update_cosine,baseline,232,cycleA-e1-baseline-seed-22,22,0.13561591081609514,maximum,9
True,2,0.9740233431602346,0.9882096946239471,attention_novelty,baseline,232,cycleA-e1-baseline-seed-22,22,0.037238780984884076,maximum,9
True,2,0.3038573942693143,0.2523578405380249,attention_dominance,baseline,232,cycleA-e1-baseline-seed-22,22,0.12736684532376463,maximum,9
True,2,3.0134452314212403,2.7872265577316284,ff_update_norm,baseline,232,cycleA-e1-baseline-seed-22,22,0.7305794206578918,maximum,9
True,2,0.2260230021743939,0.21808785200119019,ff_relative_update_norm,baseline,232,cycleA-e1-baseline-seed-22,22,0.04285497196824325,maximum,9
True,2,0.1234396737598782,0.11732137203216553,ff_state_update_cosine,baseline,232,cycleA-e1-baseline-seed-22,22,0.19626248403331684,maximum,9
True,2,0.9464097148899374,0.9794252216815948,ff_novelty,baseline,232,cycleA-e1-baseline-seed-22,22,0.06793594671069154,maximum,9
True,2,0.1833984083656607,0.17904114723205566,ff_dominance,baseline,232,cycleA-e1-baseline-seed-22,22,0.027512420554080694,maximum,9
True,2,0.1990132026759715,0.19097305089235306,attention_ff_cosine,baseline,232,cycleA-e1-baseline-seed-22,22,0.21345145499948726,maximum,9
True,2,0.21341417138946467,0.2161952555179596,attention_ff_cancellation,baseline,232,cycleA-e1-baseline-seed-22,22,0.07619060259422565,maximum,9
True,2,6.827096587625043,4.9620537757873535,combined_update_norm,baseline,232,cycleA-e1-baseline-seed-22,22,3.782237765748277,maximum,9
True,2,0.7865858286105353,0.7838047444820404,combined_vs_sum_norm,baseline,232,cycleA-e1-baseline-seed-22,22,0.07619060259422565,maximum,9
False,3,4.137571344772975,4.246387004852295,attention_update_norm,baseline,48,cycleA-e1-baseline-seed-22,22,1.0889772789998502,maximum,0
False,3,0.24784697778522968,0.2722726911306381,attention_relative_update_norm,baseline,48,cycleA-e1-baseline-seed-22,22,0.05114515260746888,maximum,0
False,3,-0.00024229629586140314,-0.04769206419587135,attention_state_update_cosine,baseline,48,cycleA-e1-baseline-seed-22,22,0.1043200763455177,maximum,0
False,3,0.9893439958492914,0.9954712986946106,attention_novelty,baseline,48,cycleA-e1-baseline-seed-22,22,0.017750213050015062,maximum,0
False,3,0.19727734041710696,0.2140049859881401,attention_dominance,baseline,48,cycleA-e1-baseline-seed-22,22,0.03346049992426216,maximum,0
False,3,2.899696966012319,2.772247076034546,ff_update_norm,baseline,48,cycleA-e1-baseline-seed-22,22,0.36830252538372066,maximum,0
False,3,0.17095439787954092,0.16190539300441742,ff_relative_update_norm,baseline,48,cycleA-e1-baseline-seed-22,22,0.02698465325741892,maximum,0
False,3,0.2921482507760326,0.2290695160627365,ff_state_update_cosine,baseline,48,cycleA-e1-baseline-seed-22,22,0.11689295863619716,maximum,0
False,3,0.9012701027095318,0.9475271701812744,ff_novelty,baseline,48,cycleA-e1-baseline-seed-22,22,0.0759193607067925,maximum,0
False,3,0.14556103168676296,0.139344722032547,ff_dominance,baseline,48,cycleA-e1-baseline-seed-22,22,0.019272597225975224,maximum,0
False,3,0.25490159386148054,0.23282179236412048,attention_ff_cosine,baseline,48,cycleA-e1-baseline-seed-22,22,0.11826816562735903,maximum,0
False,3,0.19884376724561056,0.20465022325515747,attention_ff_cancellation,baseline,48,cycleA-e1-baseline-seed-22,22,0.041314609413199976,maximum,0
False,3,5.676527798175812,5.611560344696045,combined_update_norm,baseline,48,cycleA-e1-baseline-seed-22,22,1.1529406409902618,maximum,0
False,3,0.8011562327543894,0.7953497767448425,combined_vs_sum_norm,baseline,48,cycleA-e1-baseline-seed-22,22,0.041314609413199976,maximum,0
True,3,4.140620951605316,4.277891635894775,attention_update_norm,baseline,303,cycleA-e1-baseline-seed-22,22,1.087967021582083,maximum,0
True,3,0.24962908550851023,0.2722727060317993,attention_relative_update_norm,baseline,303,cycleA-e1-baseline-seed-22,22,0.050914624947259714,maximum,0
True,3,0.011476259813843781,0.019152745604515076,attention_state_update_cosine,baseline,303,cycleA-e1-baseline-seed-22,22,0.11075867826939532,maximum,0
True,3,0.9876413075837365,0.9954712986946106,attention_novelty,baseline,303,cycleA-e1-baseline-seed-22,22,0.020168371233044085,maximum,0
True,3,0.1984110382130437,0.2140049934387207,attention_dominance,baseline,303,cycleA-e1-baseline-seed-22,22,0.03329383047774755,maximum,0
True,3,2.942125153620251,2.997380495071411,ff_update_norm,baseline,303,cycleA-e1-baseline-seed-22,22,0.3455137531517889,maximum,0
True,3,0.17471893692370688,0.16210372745990753,ff_relative_update_norm,baseline,303,cycleA-e1-baseline-seed-22,22,0.029584735015896063,maximum,0
True,3,0.28603022685735535,0.22803615033626556,ff_state_update_cosine,baseline,303,cycleA-e1-baseline-seed-22,22,0.1205870872192521,maximum,0
True,3,0.9036934576412239,0.9479995369911194,ff_novelty,baseline,303,cycleA-e1-baseline-seed-22,22,0.07871210724854641,maximum,0
True,3,0.14820617442280545,0.13949161767959595,ff_dominance,baseline,303,cycleA-e1-baseline-seed-22,22,0.02097685134601573,maximum,0
True,3,0.2588454677228487,0.237784743309021,attention_ff_cosine,baseline,303,cycleA-e1-baseline-seed-22,22,0.1207550490399217,maximum,0
True,3,0.19765459763334922,0.1935800313949585,attention_ff_cancellation,baseline,303,cycleA-e1-baseline-seed-22,22,0.04143335249393968,maximum,0
True,3,5.719358123174988,5.730498790740967,combined_update_norm,baseline,303,cycleA-e1-baseline-seed-22,22,1.1203194672276304,maximum,0
True,3,0.8023454023666508,0.8064199686050415,combined_vs_sum_norm,baseline,303,cycleA-e1-baseline-seed-22,22,0.04143335249393968,maximum,0
False,3,3.504787934863049,4.051754951477051,attention_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.9133381414560624,maximum,1
False,3,0.26509545549102453,0.2841995358467102,attention_relative_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.06779647915755257,maximum,1
False,3,0.042152160859626274,0.051066383719444275,attention_state_update_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.14291877830396404,maximum,1
False,3,0.9782414552958115,0.9896847307682037,attention_novelty,baseline,46,cycleA-e1-baseline-seed-22,22,0.023488783026883602,maximum,1
False,3,0.20727212516509969,0.22130481898784637,attention_dominance,baseline,46,cycleA-e1-baseline-seed-22,22,0.04340281143905567,maximum,1
False,3,2.5875440188076184,2.4659390449523926,ff_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.48563775900062667,maximum,1
False,3,0.1866525479632875,0.1758386194705963,ff_relative_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,0.03107781860132465,maximum,1
False,3,0.27539824257078377,0.2561158239841461,ff_state_update_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.18322833078386472,maximum,1
False,3,0.8913130293721738,0.9344046711921692,ff_novelty,baseline,46,cycleA-e1-baseline-seed-22,22,0.09992838948647093,maximum,1
False,3,0.1567432148301083,0.1495431512594223,ff_dominance,baseline,46,cycleA-e1-baseline-seed-22,22,0.021479936123311862,maximum,1
False,3,0.11389923500625984,0.1655118763446808,attention_ff_cosine,baseline,46,cycleA-e1-baseline-seed-22,22,0.2193430361648236,maximum,1
False,3,0.24576974433401358,0.21521273255348206,attention_ff_cancellation,baseline,46,cycleA-e1-baseline-seed-22,22,0.07590163772619321,maximum,1
False,3,4.656538818193519,5.258289813995361,combined_update_norm,baseline,46,cycleA-e1-baseline-seed-22,22,1.1758441054436861,maximum,1
